12.0898,0.0075
7.1297,0.0177
10.5957,0.0402
5.9130,0.0551
8.7812,0.0794
4.6130,0.0973
7.3950,0.1196
3.7987,0.1462
6.4449,0.1615
3.3462,0.1559
5.7500,0.1993
3.0373,0.1915
5.2459,0.2317
2.7121,0.2282
4.8407,0.2699
2.6107,0.2330
4.5100,0.3026
2.3380,0.2861
4.2321,0.3323
2.2430,0.2926
3.9812,0.3657
2.1669,0.3046
3.7805,0.3909
1.9932,0.3395
3.5810,0.4213
1.9590,0.3451
3.4063,0.4489
1.9452,0.3510
3.2602,0.4685
1.8258,0.3801
3.1055,0.4973
1.8770,0.3690
2.9683,0.5250
1.9191,0.3544
2.8491,0.5430
1.7707,0.3936
2.7234,0.5710
1.7574,0.3939
2.6165,0.5903
1.7296,0.4090
2.5044,0.6121
1.6914,0.4164
2.4033,0.6355
1.6773,0.4183
2.3097,0.6535
1.6427,0.4290
2.2251,0.6713
1.6873,0.4250
2.1358,0.6915
1.7307,0.4130
2.0601,0.7084
1.6919,0.4283
1.9851,0.7246
1.6420,0.4452
1.9078,0.7451
1.8006,0.4120
1.8308,0.7610
1.7162,0.4299
1.7817,0.7711
1.6402,0.4547
1.7115,0.7880
1.8501,0.4146
1.6637,0.7973
1.7530,0.4329
1.5815,0.8187
1.8395,0.4293
1.5394,0.8247
1.7581,0.4353
1.4917,0.8348
1.7789,0.4375
1.4506,0.8453
1.8347,0.4330
1.0907,0.9478
1.4218,0.5137
1.0025,0.9707
1.4176,0.5188
0.9684,0.9772
1.4227,0.5183
0.9455,0.9809
1.4293,0.5180
0.9286,0.9839
1.4296,0.5185
0.9155,0.9844
1.4442,0.5117
0.8997,0.9866
1.4449,0.5171
0.8862,0.9881
1.4553,0.5096
0.8523,0.9917
1.4412,0.5183
0.8521,0.9915
1.4488,0.5151
0.8480,0.9921
1.4490,0.5140
0.8452,0.9926
1.4515,0.5146
0.8458,0.9925
1.4458,0.5174
0.8445,0.9929
1.4490,0.5167
